Date;Open;High;Low;Close
19.11.2018;112610;112690;112610;112680
19.11.2018;112680;112790;112670;112770
19.11.2018;112770;112890;112770;112870
19.11.2018;112860;112870;112800;112840
19.11.2018;112840;112840;112810;112820
19.11.2018;112810;112850;112800;112850
19.11.2018;112850;112870;112800;112800
19.11.2018;112800;112820;112780;112810
19.11.2018;112820;112870;112790;112870
19.11.2018;112870;112880;112770;112800
19.11.2018;112780;112830;112770;112830
19.11.2018;112830;112830;112770;112790
19.11.2018;112780;112820;112750;112780
19.11.2018;112790;112830;112770;112810
19.11.2018;112800;112820;112770;112770
19.11.2018;112770;112820;112760;112820
19.11.2018;112820;112820;112730;112780
19.11.2018;112780;112780;112740;112760
19.11.2018;112760;112810;112760;112810
19.11.2018;112820;112840;112800;112840
19.11.2018;112850;112990;112850;112970
19.11.2018;112950;112960;112890;112920
19.11.2018;112920;112970;112910;112970
19.11.2018;112960;112960;112860;112860
19.11.2018;112860;112880;112810;112820
19.11.2018;112820;112830;112780;112800
19.11.2018;112810;112840;112790;112830
19.11.2018;112830;112900;112830;112880
19.11.2018;112870;112930;112870;112890
19.11.2018;112900;112960;112900;112950
19.11.2018;112950;113040;112940;113040
19.11.2018;113030;113170;113020;113160
19.11.2018;113160;113260;113140;113200
19.11.2018;113200;113280;113190;113270
19.11.2018;113270;113280;113200;113230
19.11.2018;113240;113260;113180;113200
19.11.2018;113200;113300;113200;113230
19.11.2018;113220;113260;113180;113200
19.11.2018;113210;113210;113130;113140
19.11.2018;113140;113160;113130;113130
19.11.2018;113130;113130;113070;113100
19.11.2018;113110;113130;113040;113060
19.11.2018;113040;113080;113010;113040
19.11.2018;113060;113170;113050;113170
19.11.2018;113170;113250;113170;113250
19.11.2018;113240;113250;113160;113170
19.11.2018;113180;113190;113130;113160
19.11.2018;113160;113270;113160;113170
19.11.2018;113160;113230;113160;113220
19.11.2018;113210;113300;113190;113240
19.11.2018;113240;113250;113170;113180
19.11.2018;113170;113200;113130;113140
19.11.2018;113140;113150;113090;113090
19.11.2018;113090;113140;113080;113130
19.11.2018;113110;113150;113100;113120
19.11.2018;113120;113170;113120;113140
19.11.2018;113140;113210;113120;113200
19.11.2018;113190;113270;113180;113240
19.11.2018;113220;113220;113100;113140
19.11.2018;113130;113130;113080;113110
19.11.2018;113110;113110;113020;113060
19.11.2018;113060;113170;113050;113170
19.11.2018;113160;113170;113100;113120
19.11.2018;113130;113200;113130;113190
19.11.2018;113200;113210;113160;113160
19.11.2018;113160;113250;113160;113220
19.11.2018;113230;113230;113140;113160
19.11.2018;113160;113220;113130;113200
19.11.2018;113190;113210;113160;113160
19.11.2018;113160;113180;113120;113160
19.11.2018;113170;113280;113170;113260
19.11.2018;113260;113380;113250;113270
19.11.2018;113280;113290;113210;113230
19.11.2018;113230;113240;113200;113210
19.11.2018;113220;113330;113220;113290
19.11.2018;113300;113440;113300;113330
19.11.2018;113340;113370;113300;113340
19.11.2018;113340;113360;113330;113340
19.11.2018;113360;113450;113350;113430
19.11.2018;113430;113440;113390;113400
19.11.2018;113400;113450;113390;113440
19.11.2018;113450;113460;113390;113420
19.11.2018;113430;113440;113310;113320
19.11.2018;113330;113370;113290;113340
19.11.2018;113350;113420;113330;113350
19.11.2018;113350;113370;113300;113310
19.11.2018;113310;113490;113290;113490
19.11.2018;113480;113520;113430;113450
19.11.2018;113440;113530;113430;113470
19.11.2018;113490;113600;113490;113560
19.11.2018;113560;113600;113550;113550
19.11.2018;113550;113580;113530;113530
19.11.2018;113550;113570;113510;113510
19.11.2018;113530;113560;113510;113520
19.11.2018;113540;113560;113490;113500
19.11.2018;113510;113610;113470;113610
19.11.2018;113610;113650;113600;113620
19.11.2018;113620;113630;113550;113570
19.11.2018;113550;113580;113520;113530
19.11.2018;113520;113560;113480;113490
19.11.2018;113500;113500;113470;113480
19.11.2018;113490;113500;113450;113460
19.11.2018;113450;113510;113420;113500
19.11.2018;113490;113510;113470;113500
19.11.2018;113500;113500;113460;113460
19.11.2018;113470;113500;113470;113480
19.11.2018;113480;113520;113460;113470
19.11.2018;113470;113500;113450;113480
19.11.2018;113500;113530;113490;113530
19.11.2018;113530;113540;113450;113480
19.11.2018;113490;113490;113440;113440
19.11.2018;113440;113460;113360;113360
19.11.2018;113360;113410;113350;113360
19.11.2018;113360;113360;113310;113310
19.11.2018;113310;113330;113280;113310
19.11.2018;113310;113340;113250;113270
19.11.2018;113280;113330;113260;113320
19.11.2018;113320;113330;113300;113330
19.11.2018;113310;113330;113240;113270
19.11.2018;113280;113290;113200;113270
19.11.2018;113290;113340;113270;113300
19.11.2018;113280;113280;113180;113180
19.11.2018;113170;113220;113160;113200
19.11.2018;113200;113270;113180;113270
19.11.2018;113250;113260;113190;113240
19.11.2018;113250;113280;113210;113220
19.11.2018;113210;113230;113180;113190
19.11.2018;113200;113310;113190;113300
19.11.2018;113290;113400;113270;113370
19.11.2018;113380;113400;113340;113340
19.11.2018;113340;113370;113310;113340
19.11.2018;113340;113380;113320;113380
19.11.2018;113380;113400;113320;113340
19.11.2018;113310;113330;113300;113310
19.11.2018;113300;113320;113240;113250
19.11.2018;113250;113290;113190;113280
19.11.2018;113280;113390;113270;113360
19.11.2018;113360;113400;113340;113400
19.11.2018;113400;113470;113390;113430
19.11.2018;113430;113570;113430;113570
19.11.2018;113570;113600;113540;113560
19.11.2018;113560;113620;113540;113550
19.11.2018;113550;113580;113530;113540
19.11.2018;113540;113540;113480;113500
19.11.2018;113500;113500;113460;113480
19.11.2018;113480;113570;113470;113550
19.11.2018;113560;113560;113490;113490
19.11.2018;113510;113540;113450;113460
19.11.2018;113450;113540;113450;113530
19.11.2018;113530;113530;113510;113510
19.11.2018;113510;113640;113510;113630
19.11.2018;113640;113690;113590;113650
19.11.2018;113670;113700;113630;113660
19.11.2018;113670;113680;113630;113660
19.11.2018;113650;113660;113550;113590
19.11.2018;113600;113600;113550;113560
19.11.2018;113570;113620;113560;113560
19.11.2018;113550;113580;113540;113560
19.11.2018;113580;113620;113560;113600
19.11.2018;113620;113650;113560;113640
19.11.2018;113640;113650;113610;113630
19.11.2018;113640;113640;113600;113630
19.11.2018;113620;113640;113590;113640
19.11.2018;113630;113680;113620;113640
19.11.2018;113630;113650;113610;113640
19.11.2018;113640;113650;113610;113650
19.11.2018;113650;113670;113610;113630
19.11.2018;113620;113630;113590;113620
19.11.2018;113640;113660;113620;113660
19.11.2018;113670;113700;113660;113700
19.11.2018;113690;113700;113640;113640
19.11.2018;113650;113670;113580;113620
19.11.2018;113590;113610;113550;113610
19.11.2018;113610;113680;113610;113680
19.11.2018;113660;113690;113610;113660
19.11.2018;113650;113680;113650;113680
19.11.2018;113660;113700;113650;113700
19.11.2018;113690;113800;113680;113740
19.11.2018;113750;113780;113750;113770
19.11.2018;113760;113780;113720;113730
19.11.2018;113730;113730;113660;113680
19.11.2018;113680;113740;113660;113740
19.11.2018;113740;113820;113740;113820
19.11.2018;113800;113860;113790;113840
19.11.2018;113830;113830;113780;113800
19.11.2018;113790;113800;113750;113750
19.11.2018;113760;113760;113730;113740
19.11.2018;113750;113770;113730;113760
19.11.2018;113750;113750;113670;113710
19.11.2018;113690;113750;113690;113740
19.11.2018;113740;113750;113690;113720
19.11.2018;113710;113740;113690;113740
19.11.2018;113740;113760;113710;113710
19.11.2018;113730;113730;113690;113700
19.11.2018;113730;113730;113690;113700
19.11.2018;113700;113710;113650;113690
19.11.2018;113700;113700;113620;113630
19.11.2018;113630;113710;113630;113710
19.11.2018;113710;113710;113640;113650
19.11.2018;113650;113650;113620;113630
19.11.2018;113630;113760;113630;113730
19.11.2018;113720;113780;113660;113660
19.11.2018;113650;113670;113640;113670
19.11.2018;113680;113740;113670;113740
19.11.2018;113730;113730;113680;113700
19.11.2018;113690;113700;113660;113660
19.11.2018;113670;113670;113610;113650
19.11.2018;113660;113700;113660;113700
19.11.2018;113680;113720;113640;113640
19.11.2018;113650;113680;113640;113650
19.11.2018;113660;113660;113620;113640
19.11.2018;113620;113620;113560;113590
19.11.2018;113560;113580;113530;113550
19.11.2018;113540;113540;113500;113520
19.11.2018;113530;113590;113530;113590
19.11.2018;113590;113620;113590;113600
19.11.2018;113600;113660;113590;113590
19.11.2018;113600;113630;113530;113530
19.11.2018;113530;113600;113530;113570
19.11.2018;113590;113670;113590;113630
19.11.2018;113610;113680;113570;113680
19.12.2018;109030;109480;108940;109330
19.12.2018;109340;109440;109330;109390
19.12.2018;109390;109440;109270;109380
19.12.2018;109380;109390;109300;109320
19.12.2018;109310;109340;109280;109310
19.12.2018;109310;109370;109160;109350
19.12.2018;109350;109400;109200;109260
19.12.2018;109250;109360;109230;109300
19.12.2018;109310;109360;109270;109360
19.12.2018;109350;109370;109300;109360
19.12.2018;109370;109370;109280;109280
19.12.2018;109290;109340;109260;109330
19.12.2018;109340;109350;109250;109250
19.12.2018;109260;109280;109200;109220
19.12.2018;109220;109220;109150;109200
19.12.2018;109200;109200;108960;109160
19.12.2018;109170;109190;109060;109080
19.12.2018;109080;109140;109030;109080
19.12.2018;109100;109120;109050;109050
19.12.2018;109070;109170;109040;109160
19.12.2018;109150;109260;109150;109250
19.12.2018;109260;109330;109220;109290
19.12.2018;109290;109300;109260;109300
19.12.2018;109300;109360;109280;109320
19.12.2018;109310;109320;109300;109310
19.12.2018;109310;109380;109280;109380
19.12.2018;109380;109440;109360;109380
19.12.2018;109390;109420;109360;109410
19.12.2018;109400;109450;109340;109350
19.12.2018;109350;109370;109310;109360
19.12.2018;109360;109390;109300;109320
19.12.2018;109310;109320;109270;109310
19.12.2018;109320;109360;109250;109360
19.12.2018;109350;109510;109340;109460
19.12.2018;109450;109540;109450;109520
19.12.2018;109530;109550;109470;109530
19.12.2018;109530;109600;109530;109580
19.12.2018;109580;109740;109580;109700
19.12.2018;109720;109760;109660;109690
19.12.2018;109680;109780;109680;109730
19.12.2018;109740;109750;109660;109720
19.12.2018;109710;109760;109680;109710
19.12.2018;109700;109730;109670;109710
19.12.2018;109720;109780;109700;109760
19.12.2018;109760;109790;109690;109780
19.12.2018;109790;109790;109680;109750
19.12.2018;109760;109760;109690;109730
19.12.2018;109720;109720;109670;109700
19.12.2018;109700;109740;109690;109710
19.12.2018;109730;109750;109700;109700
19.12.2018;109710;109750;109700;109710
19.12.2018;109710;109750;109680;109750
19.12.2018;109750;109750;109660;109690
19.12.2018;109690;109710;109630;109670
19.12.2018;109670;109700;109670;109690
19.12.2018;109700;109720;109680;109690
19.12.2018;109690;109700;109660;109700
19.12.2018;109710;109850;109690;109770
19.12.2018;109770;109940;109760;109790
19.12.2018;109800;109800;109730;109770
19.12.2018;109770;109850;109750;109840
19.12.2018;109860;109900;109800;109820
19.12.2018;109830;109840;109800;109830
19.12.2018;109840;109840;109720;109720
19.12.2018;109720;109730;109640;109650
19.12.2018;109650;109710;109610;109620
19.12.2018;109630;109730;109580;109720
19.12.2018;109720;109740;109670;109730
19.12.2018;109730;109780;109720;109760
19.12.2018;109770;109790;109750;109790
19.12.2018;109780;109790;109710;109760
19.12.2018;109760;109840;109760;109800
19.12.2018;109810;109900;109800;109840
19.12.2018;109840;109840;109770;109800
19.12.2018;109810;109830;109800;109820
19.12.2018;109820;109890;109820;109840
19.12.2018;109840;109980;109840;109910
19.12.2018;109920;109940;109870;109910
19.12.2018;109920;109920;109870;109870
19.12.2018;109880;109930;109870;109880
19.12.2018;109860;109930;109850;109920
19.12.2018;109920;110020;109900;109950
19.12.2018;109950;110070;109940;109960
19.12.2018;109970;110030;109970;110010
19.12.2018;110000;110020;109920;109950
19.12.2018;109940;109980;109930;109980
19.12.2018;109960;109960;109880;109920
19.12.2018;109910;110010;109900;109990
19.12.2018;109990;110020;109940;109940
19.12.2018;109950;109960;109890;109930
19.12.2018;109920;109930;109860;109890
19.12.2018;109900;109910;109820;109860
19.12.2018;109870;109900;109840;109900
19.12.2018;109900;109930;109880;109900
19.12.2018;109900;109920;109810;109820
19.12.2018;109820;109830;109790;109800
19.12.2018;109790;109810;109760;109780
19.12.2018;109770;109830;109770;109830
19.12.2018;109820;109840;109770;109770
19.12.2018;109770;109830;109750;109750
19.12.2018;109750;109830;109740;109810
19.12.2018;109810;109810;109760;109800
19.12.2018;109810;109810;109760;109800
19.12.2018;109790;109820;109750;109750
19.12.2018;109750;109840;109750;109840
19.12.2018;109820;109860;109820;109850
19.12.2018;109840;109850;109820;109840
19.12.2018;109840;109840;109750;109760
19.12.2018;109760;109800;109760;109800
19.12.2018;109800;109830;109790;109830
19.12.2018;109820;109820;109770;109800
19.12.2018;109790;109810;109750;109770
19.12.2018;109770;109810;109760;109800
19.12.2018;109790;109810;109780;109810
19.12.2018;109800;109820;109760;109770
19.12.2018;109760;109770;109710;109730
19.12.2018;109720;109780;109690;109780
19.12.2018;109770;109780;109740;109770
19.12.2018;109770;109780;109690;109700
19.12.2018;109700;109700;109640;109650
19.12.2018;109660;109680;109590;109670
19.12.2018;109670;109680;109590;109610
19.12.2018;109610;109610;109500;109530
19.12.2018;109530;109590;109520;109570
19.12.2018;109570;109590;109500;109520
19.12.2018;109510;109580;109480;109510
19.12.2018;109500;109510;109280;109410
19.12.2018;109420;109490;109390;109490
19.12.2018;109490;109530;109460;109530
19.12.2018;109520;109600;109510;109560
19.12.2018;109550;109580;109440;109460
19.12.2018;109450;109490;109440;109470
19.12.2018;109470;109580;109460;109550
19.12.2018;109530;109590;109530;109560
19.12.2018;109570;109650;109530;109630
19.12.2018;109630;109650;109580;109600
19.12.2018;109590;109620;109570;109610
19.12.2018;109610;109640;109580;109610
19.12.2018;109600;109650;109580;109600
19.12.2018;109600;109660;109600;109650
19.12.2018;109640;109650;109610;109640
19.12.2018;109640;109650;109580;109600
19.12.2018;109600;109600;109530;109570
19.12.2018;109570;109630;109560;109630
19.12.2018;109620;109640;109580;109630
19.12.2018;109620;109700;109620;109640
19.12.2018;109630;109630;109570;109620
19.12.2018;109620;109630;109590;109610
19.12.2018;109600;109610;109560;109580
19.12.2018;109580;109600;109560;109590
19.12.2018;109580;109580;109500;109540
19.12.2018;109540;109540;109470;109480
19.12.2018;109470;109510;109460;109500
19.12.2018;109490;109550;109490;109540
19.12.2018;109530;109550;109510;109550
19.12.2018;109550;109550;109500;109510
19.12.2018;109510;109530;109420;109460
19.12.2018;109450;109460;109370;109450
19.12.2018;109450;109470;109400;109430
19.12.2018;109420;109520;109400;109500
19.12.2018;109480;109540;109470;109480
19.12.2018;109490;109530;109430;109480
19.12.2018;109480;109550;109470;109550
19.12.2018;109550;109550;109470;109510
19.12.2018;109500;109500;109380;109410
19.12.2018;109410;109500;109380;109500
19.12.2018;109490;109500;109430;109450
19.12.2018;109420;109490;109420;109490
19.12.2018;109480;109500;109450;109470
19.12.2018;109470;109580;109450;109530
19.12.2018;109520;109600;109520;109570
19.12.2018;109570;109600;109540;109570
19.12.2018;109570;109590;109540;109580
19.12.2018;109580;109610;109530;109610
19.12.2018;109600;109610;109560;109570
19.12.2018;109570;109590;109550;109590
19.12.2018;109590;109600;109540;109600
19.12.2018;109600;109640;109540;109570
19.12.2018;109560;109570;109480;109500
19.12.2018;109500;109500;109380;109440
19.12.2018;109430;109510;109420;109490
19.12.2018;109490;109500;109420;109490
19.12.2018;109490;109550;109460;109550
19.12.2018;109550;109550;109510;109520
19.12.2018;109520;109560;109500;109550
19.12.2018;109540;109580;109520;109570
19.12.2018;109560;109560;109490;109510
19.12.2018;109500;109520;109460;109510
19.12.2018;109510;109570;109510;109570
19.12.2018;109570;109630;109570;109630
19.12.2018;109630;109640;109560;109640
19.12.2018;109620;109640;109590;109640
19.12.2018;109640;109700;109630;109680
19.12.2018;109680;109700;109640;109690
19.12.2018;109670;109760;109670;109740
19.12.2018;109730;109760;109720;109740
19.12.2018;109740;109810;109740;109800
19.12.2018;109810;109820;109710;109760
19.12.2018;109750;109750;109700;109740
19.12.2018;109750;109760;109690;109710
19.12.2018;109700;109710;109620;109650
19.12.2018;109650;109690;109630;109680
19.12.2018;109690;109700;109610;109640
19.12.2018;109640;109700;109620;109650
19.12.2018;109640;109660;109590;109660
19.12.2018;109650;109660;109480;109510
19.12.2018;109500;109580;109480;109580
19.12.2018;109580;109620;109570;109610
19.12.2018;109600;109680;109590;109650
19.12.2018;109660;109700;109640;109650
19.12.2018;109650;109650;109570;109590
19.12.2018;109580;109580;109500;109550
19.12.2018;109550;109580;109540;109570
19.12.2018;109570;109580;109520;109560
19.12.2018;109550;109600;109540;109570
19.12.2018;109560;109570;109540;109560
19.12.2018;109560;109570;109540;109560
19.12.2018;109540;109570;109520;109550
19.12.2018;109550;109550;109390;109440
19.12.2018;109440;109470;109380;109460
19.12.2018;109460;109480;109440;109460
19.12.2018;109450;109480;109330;109410
19.12.2018;109400;109410;109360;109410
19.12.2018;109410;109440;109360;109440
19.12.2018;109430;109460;109420;109430
19.12.2018;109430;109450;109410;109440
19.12.2018;109420;109430;109370;109390
19.12.2018;109380;109390;109300;109360
19.12.2018;109350;109360;109270;109360
19.12.2018;109360;109420;109330;109360
19.12.2018;109350;109350;109280;109330
19.12.2018;109320;109350;109290;109330
19.12.2018;109340;109390;109320;109390
19.12.2018;109380;109430;109380;109400
19.12.2018;109400;109420;109380;109410
19.12.2018;109410;109450;109390;109400
19.12.2018;109400;109410;109350;109390
19.12.2018;109390;109410;109360;109410
19.12.2018;109410;109450;109390;109430
19.12.2018;109410;109420;109320;109360
19.12.2018;109360;109460;109330;109370
19.12.2018;109370;109490;109370;109490
19.12.2018;109490;109500;109420;109480
19.12.2018;109470;109510;109440;109490
19.12.2018;109490;109550;109450;109520
19.12.2018;109520;109540;109490;109540
19.12.2018;109530;109540;109480;109490
19.12.2018;109490;109520;109450;109520
19.12.2018;109510;109570;109510;109570
19.12.2018;109570;109580;109480;109520
19.12.2018;109500;109500;109450;109470
19.12.2018;109460;109480;109430;109470
19.12.2018;109460;109490;109410;109480
19.12.2018;109470;109480;109430;109480
19.12.2018;109480;109520;109470;109490
19.12.2018;109480;109570;109480;109550
19.12.2018;109540;109560;109510;109530
19.12.2018;109530;109550;109490;109540
19.12.2018;109550;109570;109470;109500
19.12.2018;109490;109490;109440;109450
19.12.2018;109440;109480;109360;109430
19.12.2018;109420;109460;109400;109460
19.12.2018;109450;109450;109360;109400
19.12.2018;109410;109460;109380;109460
19.12.2018;109440;109490;109440;109470
19.12.2018;109460;109480;109420;109450
19.12.2018;109450;109460;109410;109420
19.12.2018;109420;109440;109390;109410
19.12.2018;109410;109410;109200;109220
19.12.2018;109220;109240;109150;109190
19.12.2018;109190;109250;109150;109250
19.12.2018;109240;109320;109240;109270
19.12.2018;109260;109260;109070;109100
19.12.2018;109100;109120;109000;109080
19.12.2018;109080;109100;109000;109100
19.12.2018;109090;109090;108900;109030
19.12.2018;109030;109120;108990;109120
19.12.2018;109110;109180;109080;109140
19.12.2018;109140;109170;109110;109160
19.12.2018;109140;109150;109090;109140
19.12.2018;109140;109160;109090;109110
19.12.2018;109110;109130;109070;109090
19.12.2018;109070;109110;109050;109100
19.12.2018;109090;109150;109070;109110
19.12.2018;109090;109170;109090;109150
19.12.2018;109130;109170;109100;109170
19.12.2018;109150;109160;109100;109140
19.12.2018;109120;109160;109100;109120
19.12.2018;109110;109110;109050;109090
19.12.2018;109090;109180;109090;109180
19.12.2018;109170;109210;109150;109190
19.12.2018;109190;109260;109150;109260
19.12.2018;109260;109290;109200;109210
19.12.2018;109210;109210;109110;109160
19.12.2018;109160;109180;109120;109180
19.12.2018;109180;109190;109140;109140
19.12.2018;109140;109160;109110;109150
19.12.2018;109150;109180;109140;109180
19.12.2018;109160;109190;109160;109170
19.12.2018;109160;109170;109130;109170
19.12.2018;109180;109190;109100;109100
19.12.2018;109090;109100;109030;109080
19.12.2018;109070;109130;109060;109080
19.12.2018;109070;109110;109030;109110
19.12.2018;109110;109120;109060;109080
19.12.2018;109060;109090;109050;109060
19.12.2018;109070;109090;109030;109050
19.12.2018;109060;109060;109010;109040
19.12.2018;109050;109100;109020;109100
19.12.2018;109100;109150;109090;109150
19.12.2018;109150;109150;109090;109090
19.12.2018;109090;109110;109050;109080
19.12.2018;109090;109170;109090;109160
19.12.2018;109170;109220;109160;109210
19.12.2018;109210;109240;109170;109190
19.12.2018;109190;109190;109150;109170
19.12.2018;109170;109180;109140;109140
19.12.2018;109130;109150;109110;109140
19.12.2018;109140;109180;109130;109170
19.12.2018;109170;109170;109080;109080
19.12.2018;109080;109170;109070;109170
19.12.2018;109180;109200;109150;109190
19.12.2018;109170;109190;109100;109100
19.12.2018;109100;109100;109070;109080
19.12.2018;109080;109120;109060;109110
19.12.2018;109120;109120;109080;109110
19.12.2018;109100;109120;109070;109110
19.12.2018;109110;109140;109100;109120
19.12.2018;109140;109160;109110;109130
19.12.2018;109120;109150;109120;109150
19.12.2018;109160;109190;109120;109180
19.12.2018;109180;109220;109160;109200
19.12.2018;109200;109220;109160;109160
19.12.2018;109170;109170;109080;109090
19.12.2018;109090;109130;109070;109090
19.12.2018;109070;109130;109070;109130
19.12.2018;109110;109140;109090;109090
19.12.2018;109100;109100;109030;109070
19.12.2018;109060;109100;109020;109030
19.12.2018;109030;109060;108950;109050
19.12.2018;109040;109040;108970;109000
19.12.2018;109000;109090;109000;109030
19.12.2018;109040;109130;109040;109130
19.12.2018;109130;109130;109060;109080
19.12.2018;109080;109110;109080;109090
19.12.2018;109090;109100;109050;109060
19.12.2018;109050;109080;109050;109070
19.12.2018;109070;109090;109070;109080
19.12.2018;109080;109140;109080;109090
19.12.2018;109100;109100;109070;109090
19.12.2018;109080;109080;109050;109060
19.12.2018;109060;109090;109050;109070
19.12.2018;109070;109090;109050;109050
19.12.2018;109050;109070;109030;109040
19.12.2018;109040;109110;109030;109090
19.12.2018;109090;109120;109050;109100
19.12.2018;109110;109120;108900;108920
19.12.2018;108910;108920;108820;108830
19.12.2018;108830;108880;108810;108860
19.12.2018;108850;108850;108600;108670
19.12.2018;108680;108720;108630;108720
19.12.2018;108710;108750;108710;108720
19.12.2018;108720;108740;108700;108720
19.12.2018;108720;108730;108510;108550
19.12.2018;108540;108560;108500;108560
19.12.2018;108560;108780;108540;108760
19.12.2018;108750;108880;108750;108840
19.12.2018;108840;108880;108810;108850
19.12.2018;108850;108880;108850;108850
19.12.2018;108880;108880;108820;108860
19.12.2018;108850;108880;108830;108870
19.12.2018;108870;108900;108830;108830
19.12.2018;108830;108850;108810;108830
19.12.2018;108840;108880;108800;108850
19.12.2018;108860;108860;108800;108840
19.12.2018;108840;108840;108800;108810
19.12.2018;108810;108830;108770;108800
19.12.2018;108790;108810;108580;108640
19.12.2018;108630;108740;108630;108730
19.12.2018;108740;108740;108670;108720
19.12.2018;108720;108740;108700;108720
19.12.2018;108720;108810;108720;108770
19.12.2018;108760;108770;108710;108710
19.12.2018;108710;108720;108690;108700
19.12.2018;108700;108720;108670;108690
19.12.2018;108680;108720;108660;108690
19.12.2018;108680;108710;108660;108680
19.12.2018;108680;108690;108630;108670
19.12.2018;108670;108690;108670;108680
19.12.2018;108690;108690;108660;108670
19.12.2018;108690;108710;108680;108680
19.12.2018;108680;108710;108670;108690
19.12.2018;108700;108750;108700;108750
19.12.2018;108750;108780;108740;108770
19.12.2018;108780;108790;108720;108730
19.12.2018;108730;108780;108700;108720
19.12.2018;108720;108770;108680;108760
19.12.2018;108770;108790;108760;108780
19.12.2018;108790;108800;108760;108790
19.12.2018;108780;108890;108770;108840
19.12.2018;108840;108860;108780;108790
19.12.2018;108790;108810;108770;108770
19.12.2018;108790;108850;108760;108830
19.12.2018;108830;108850;108720;108720
19.12.2018;108730;108750;108700;108700
19.12.2018;108720;108720;108660;108670
19.12.2018;108660;108690;108650;108680
19.12.2018;108680;108700;108620;108640
19.12.2018;108640;108690;108600;108690
19.12.2018;108700;108770;108700;108730
19.12.2018;108740;108750;108660;108660
19.12.2018;108660;108740;108650;108720
19.12.2018;108730;108760;108640;108660
19.12.2018;108680;108730;108640;108720
19.12.2018;108720;108750;108660;108690
19.12.2018;108700;108780;108680;108750
19.12.2018;108750;108770;108720;108760
19.12.2018;108760;108810;108750;108770
19.12.2018;108780;108850;108780;108850
19.12.2018;108840;108860;108810;108810
19.12.2018;108830;108860;108800;108810
19.12.2018;108800;108820;108750;108760
19.12.2018;108750;108810;108740;108760
19.12.2018;108770;108800;108710;108740
19.12.2018;108750;108770;108730;108740
19.12.2018;108740;108770;108710;108720
19.12.2018;108720;108750;108690;108730
19.12.2018;108730;108740;108690;108700
19.12.2018;108710;108770;108690;108750
19.12.2018;108750;108810;108750;108770
19.12.2018;108770;108790;108760;108790
19.12.2018;108780;108840;108780;108830
19.12.2018;108830;108880;108770;108790
19.12.2018;108800;108840;108790;108820
19.12.2018;108820;108840;108810;108810
19.12.2018;108820;108830;108790;108810
19.12.2018;108810;108870;108800;108870
19.12.2018;108870;108960;108870;108920
19.12.2018;108910;108940;108900;108920
19.12.2018;108910;109100;108910;109060
19.12.2018;109060;109090;109040;109050
19.12.2018;109050;109060;108980;109000
19.12.2018;109010;109050;108980;109050
19.12.2018;109040;109080;108980;109080
19.12.2018;109080;109100;108950;108960
19.12.2018;108960;109010;108940;109000
19.12.2018;109020;109080;109010;109030
19.12.2018;109030;109120;109010;109100
19.12.2018;109100;109140;109050;109070
19.12.2018;109080;109340;109060;109310
19.12.2018;109290;109350;109280;109280
19.12.2018;109290;109340;109170;109230
19.12.2018;109230;109260;109170;109210
19.12.2018;109200;109240;109170;109190
19.12.2018;109190;109210;109140;109180
19.12.2018;109200;109340;109190;109320
19.12.2018;109320;109370;109280;109320
19.12.2018;109320;109350;109290;109310
19.12.2018;109320;109520;109320;109520
19.12.2018;109510;109540;109410;109440
19.12.2018;109440;109490;109440;109490
19.12.2018;109490;109530;109480;109490
19.12.2018;109490;109570;109460;109560
19.12.2018;109560;109580;109480;109490
19.12.2018;109500;109550;109500;109510
19.12.2018;109530;109550;109450;109460
19.12.2018;109460;109490;109420;109430
19.12.2018;109440;109470;109410;109440
19.12.2018;109440;109490;109430;109490
19.12.2018;109490;109510;109460;109470
19.12.2018;109480;109570;109480;109550
19.12.2018;109550;109590;109460;109520
19.12.2018;109510;109530;109450;109450
19.12.2018;109460;109520;109460;109500
19.12.2018;109500;109510;109460;109480
19.12.2018;109480;109540;109430;109450
19.12.2018;109460;109470;109380;109450
19.12.2018;109450;109460;109380;109430
19.12.2018;109420;109440;109390;109440
19.12.2018;109440;109460;109370;109430
19.12.2018;109430;109440;109330;109360
19.12.2018;109350;109380;109300;109320
19.12.2018;109330;109390;109330;109370
19.12.2018;109380;109390;109340;109350
19.12.2018;109340;109370;109320;109340
19.12.2018;109360;109410;109330;109390
19.12.2018;109380;109430;109370;109420
19.12.2018;109420;109470;109410;109460
19.12.2018;109470;109500;109410;109460
19.12.2018;109460;109540;109460;109520
19.12.2018;109520;109550;109480;109490
19.12.2018;109510;109620;109510;109570
19.12.2018;109570;109670;109550;109560
19.12.2018;109570;109610;109550;109570
19.12.2018;109570;109600;109510;109530
19.12.2018;109560;109590;109520;109580
19.12.2018;109580;109600;109530;109570
19.12.2018;109550;109590;109530;109530
19.12.2018;109540;109550;109480;109500
19.12.2018;109510;109520;109480;109500
19.12.2018;109500;109510;109450;109470
19.12.2018;109480;109530;109450;109510
19.12.2018;109500;109530;109450;109460
19.12.2018;109460;109500;109360;109450
19.12.2018;109460;109520;109450;109480
19.12.2018;109500;109640;109480;109540
19.12.2018;109540;109640;109530;109640
19.12.2018;109630;109670;109610;109630
19.12.2018;109630;109640;109570;109600
19.12.2018;109590;109610;109440;109460
19.12.2018;109460;109550;109460;109530
19.12.2018;109530;109590;109440;109470
19.12.2018;109480;109480;109410;109430
19.12.2018;109420;109480;109370;109440
19.12.2018;109450;109490;109450;109460
